domain_name,domain_accession,query_name,query_accession,sequence_evalue,sequence_score,sequence_bias,best_domain_evalue,best_domain_score,best_domain_bis,domain_number_exp,domain_number_reg,domain_number_clu,domain_number_ov,domain_number_env,domain_number_dom,domain_number_rep,domain_number_inc,genome_id
3300014558.a:Ga0134417_100013_40,NA,Cyt_bd_oxida_I,PF01654.22,2.4e-163,556.2,26.1,2.8e-163,556,26.1,1,1,0,0,1,1,1,1,3300014558_6
3300014561.a:Ga0134428_100009_65,NA,Cyt_bd_oxida_I,PF01654.22,2.4e-163,556.2,26.1,2.8e-163,556,26.1,1,1,0,0,1,1,1,1,3300014561_8
3300014562.a:Ga0134376_100020_94,NA,Cyt_bd_oxida_I,PF01654.22,2.4e-163,556.2,26.1,2.8e-163,556,26.1,1,1,0,0,1,1,1,1,3300014562_7
3300014744.a:Ga0134393_100954_4,NA,Cyt_bd_oxida_I,PF01654.22,2.4e-163,556.2,26.1,2.8e-163,556,26.1,1,1,0,0,1,1,1,1,3300014744_5
3300014757.a:Ga0134375_100009_94,NA,Cyt_bd_oxida_I,PF01654.22,2.4e-163,556.2,26.1,2.8e-163,556,26.1,1,1,0,0,1,1,1,1,3300014757_5
3300014789.a:Ga0134406_1000012_65,NA,Cyt_bd_oxida_I,PF01654.22,2.4e-163,556.2,26.1,2.8e-163,556,26.1,1,1,0,0,1,1,1,1,3300014789_10
3300014794.a:Ga0134448_1000015_63,NA,Cyt_bd_oxida_I,PF01654.22,2.4e-163,556.2,26.1,2.8e-163,556,26.1,1,1,0,0,1,1,1,1,3300014794_9
3300014804.a:Ga0134371_1000012_64,NA,Cyt_bd_oxida_I,PF01654.22,2.4e-163,556.2,26.1,2.8e-163,556,26.1,1,1,0,0,1,1,1,1,3300014804_13
3300014806.a:Ga0134388_1000048_64,NA,Cyt_bd_oxida_I,PF01654.22,2.4e-163,556.2,26.1,2.8e-163,556,26.1,1,1,0,0,1,1,1,1,3300014806_11
3300014808.a:Ga0134443_1000204_41,NA,Cyt_bd_oxida_I,PF01654.22,2.4e-163,556.2,26.1,2.8e-163,556,26.1,1,1,0,0,1,1,1,1,3300014808_9
3300014952.a:Ga0134432_100022_86,NA,Cyt_bd_oxida_I,PF01654.22,2.4e-163,556.2,26.1,2.8e-163,556,26.1,1,1,0,0,1,1,1,1,3300014952_9
3300014956.a:Ga0134434_1000017_154,NA,Cyt_bd_oxida_I,PF01654.22,2.4e-163,556.2,26.1,2.8e-163,556,26.1,1,1,0,0,1,1,1,1,3300014956_11
3300014958.a:Ga0134421_1000015_93,NA,Cyt_bd_oxida_I,PF01654.22,2.4e-163,556.2,26.1,2.8e-163,556,26.1,1,1,0,0,1,1,1,1,3300014958_8
3300029038.a:Ga0169645_102288_2,NA,Cyt_bd_oxida_I,PF01654.22,2.4e-163,556.2,26.1,2.8e-163,556,26.1,1,1,0,0,1,1,1,1,3300029038_11
3300029295.a:Ga0134373_100010_82,NA,Cyt_bd_oxida_I,PF01654.22,2.4e-163,556.2,26.1,2.8e-163,556,26.1,1,1,0,0,1,1,1,1,3300029295_10
3300029562.a:Ga0245122_100025_152,NA,Cyt_bd_oxida_I,PF01654.22,2.4e-163,556.2,26.1,2.8e-163,556,26.1,1,1,0,0,1,1,1,1,3300029562_14
3300029592.a:Ga0245129_100018_203,NA,Cyt_bd_oxida_I,PF01654.22,2.4e-163,556.2,26.1,2.8e-163,556,26.1,1,1,0,0,1,1,1,1,3300029592_14
3300029595.a:Ga0245140_100040_64,NA,Cyt_bd_oxida_I,PF01654.22,2.4e-163,556.2,26.1,2.8e-163,556,26.1,1,1,0,0,1,1,1,1,3300029595_23
3300029611.a:Ga0245149_100024_176,NA,Cyt_bd_oxida_I,PF01654.22,2.4e-163,556.2,26.1,2.8e-163,556,26.1,1,1,0,0,1,1,1,1,3300029611_23
3300029650.a:Ga0245264_100017_83,NA,Cyt_bd_oxida_I,PF01654.22,2.4e-163,556.2,26.1,2.8e-163,556,26.1,1,1,0,0,1,1,1,1,3300029650_10
3300029653.a:Ga0245224_100053_50,NA,Cyt_bd_oxida_I,PF01654.22,2.4e-163,556.2,26.1,2.8e-163,556,26.1,1,1,0,0,1,1,1,1,3300029653_8
3300029684.a:Ga0245194_100046_170,NA,Cyt_bd_oxida_I,PF01654.22,2.4e-163,556.2,26.1,2.8e-163,556,26.1,1,1,0,0,1,1,1,1,3300029684_21
3300029702.a:Ga0245265_100183_64,NA,Cyt_bd_oxida_I,PF01654.22,2.4e-163,556.2,26.1,2.8e-163,556,26.1,1,1,0,0,1,1,1,1,3300029702_20
3300029714.a:Ga0245242_1000024_64,NA,Cyt_bd_oxida_I,PF01654.22,2.4e-163,556.2,26.1,2.8e-163,556,26.1,1,1,0,0,1,1,1,1,3300029714_25
3300029715.a:Ga0245215_1011656_3,NA,Cyt_bd_oxida_I,PF01654.22,2.4e-163,556.2,26.1,2.8e-163,556,26.1,1,1,0,0,1,1,1,1,3300029715_35
3300029721.a:Ga0245216_100019_59,NA,Cyt_bd_oxida_I,PF01654.22,2.4e-163,556.2,26.1,2.8e-163,556,26.1,1,1,0,0,1,1,1,1,3300029721_6
3300029731.a:Ga0245178_101829_10,NA,Cyt_bd_oxida_I,PF01654.22,2.4e-163,556.2,26.1,2.8e-163,556,26.1,1,1,0,0,1,1,1,1,3300029731_21
3300029734.a:Ga0245168_100278_33,NA,Cyt_bd_oxida_I,PF01654.22,2.4e-163,556.2,26.1,2.8e-163,556,26.1,1,1,0,0,1,1,1,1,3300029734_20
3300029742.a:Ga0245239_100171_52,NA,Cyt_bd_oxida_I,PF01654.22,2.4e-163,556.2,26.1,2.8e-163,556,26.1,1,1,0,0,1,1,1,1,3300029742_20
3300029762.a:Ga0245183_100013_80,NA,Cyt_bd_oxida_I,PF01654.22,2.4e-163,556.2,26.1,2.8e-163,556,26.1,1,1,0,0,1,1,1,1,3300029762_11
3300029846.a:Ga0245279_102227_3,NA,Cyt_bd_oxida_I,PF01654.22,2.4e-163,556.2,26.1,2.8e-163,556,26.1,1,1,0,0,1,1,1,1,3300029846_28
3300029856.a:Ga0245296_100249_13,NA,Cyt_bd_oxida_I,PF01654.22,2.4e-163,556.2,26.1,2.8e-163,556,26.1,1,1,0,0,1,1,1,1,3300029856_12
3300029874.a:Ga0245322_100639_24,NA,Cyt_bd_oxida_I,PF01654.22,2.4e-163,556.2,26.1,2.8e-163,556,26.1,1,1,0,0,1,1,1,1,3300029874_22
3300029875.a:Ga0245324_100140_51,NA,Cyt_bd_oxida_I,PF01654.22,2.4e-163,556.2,26.1,2.8e-163,556,26.1,1,1,0,0,1,1,1,1,3300029875_20
3300007646.a:Ga0105530_1000131_24,NA,Cyt_bd_oxida_I,PF01654.22,2.4e-163,556.2,29.5,2.7e-163,556,29.5,1,1,0,0,1,1,1,1,3300007646_14
3300006251.a:Ga0099392_100172_28,NA,Cyt_bd_oxida_I,PF01654.22,2.5e-163,556.2,31.2,2.8e-163,556,31.2,1,1,0,0,1,1,1,1,3300006251_7
3300006289.a:Ga0099614_104923_4,NA,Cyt_bd_oxida_I,PF01654.22,2.5e-163,556.2,31.2,2.8e-163,556,31.2,1,1,0,0,1,1,1,1,3300006289_23
3300006745.a:Ga0101799_101850_3,NA,Cyt_bd_oxida_I,PF01654.22,2.5e-163,556.2,31.2,2.8e-163,556,31.2,1,1,0,0,1,1,1,1,3300006745_13
3300007295.a:Ga0104867_1004779_2,NA,Cyt_bd_oxida_I,PF01654.22,2.5e-163,556.2,31.2,2.8e-163,556,31.2,1,1,0,0,1,1,1,1,3300007295_24
3300007659.a:Ga0105537_101845_3,NA,Cyt_bd_oxida_I,PF01654.22,2.5e-163,556.2,31.2,2.8e-163,556,31.2,1,1,0,0,1,1,1,1,3300007659_5
3300007803.a:Ga0105780_101680_4,NA,Cyt_bd_oxida_I,PF01654.22,2.5e-163,556.2,31.2,2.8e-163,556,31.2,1,1,0,0,1,1,1,1,3300007803_15
3300007994.a:Ga0113878_100032_4,NA,Cyt_bd_oxida_I,PF01654.22,2.5e-163,556.2,31.2,2.8e-163,556,31.2,1,1,0,0,1,1,1,1,3300007994_10
3300008128.a:Ga0114847_101541_4,NA,Cyt_bd_oxida_I,PF01654.22,2.5e-163,556.2,31.2,2.8e-163,556,31.2,1,1,0,0,1,1,1,1,3300008128_10
3300008279.a:Ga0114263_1000940_6,NA,Cyt_bd_oxida_I,PF01654.22,2.5e-163,556.2,31.2,2.8e-163,556,31.2,1,1,0,0,1,1,1,1,3300008279_5
3300008436.a:Ga0115418_100382_27,NA,Cyt_bd_oxida_I,PF01654.22,2.5e-163,556.2,31.2,2.8e-163,556,31.2,1,1,0,0,1,1,1,1,3300008436_7
3300008518.a:Ga0115191_102178_4,NA,Cyt_bd_oxida_I,PF01654.22,2.5e-163,556.2,31.2,2.8e-163,556,31.2,1,1,0,0,1,1,1,1,3300008518_21
3300008521.a:Ga0115192_100302_4,NA,Cyt_bd_oxida_I,PF01654.22,2.5e-163,556.2,31.2,2.8e-163,556,31.2,1,1,0,0,1,1,1,1,3300008521_7
3300027852.a:Ga0209345_10000051_76,NA,Cyt_bd_oxida_I,PF01654.22,2.5e-163,556.1,22.5,2.8e-163,556,22.5,1,1,0,0,1,1,1,1,3300027852_29
3300028595.a:Ga0272440_1000006_117,NA,Cyt_bd_oxida_I,PF01654.22,2.5e-163,556.1,27.6,2.9e-163,555.9,27.6,1,1,0,0,1,1,1,1,3300028595_3
3300008326.a:Ga0115311_101825_3,NA,Cyt_bd_oxida_I,PF01654.22,2.5e-163,556.1,24.4,2.8e-163,556,24.4,1,1,0,0,1,1,1,1,3300008326_3
3300012842.a:Ga0160481_100006_77,NA,Cyt_bd_oxida_I,PF01654.22,2.6e-163,556.1,29.4,2.9e-163,555.9,29.4,1,1,0,0,1,1,1,1,3300012842_15
3300005613.a:Ga0074649_1001906_2,NA,Cyt_bd_oxida_I,PF01654.22,2.6e-163,556.1,26,2.9e-163,555.9,26,1,1,0,0,1,1,1,1,3300005613_12
3300001781.a:Deep_1000516_22,NA,Cyt_bd_oxida_I,PF01654.22,2.7e-163,556,28.9,3e-163,555.9,28.9,1,1,0,0,1,1,1,1,3300001781_11
3300001835.a:shallow_1003310_6,NA,Cyt_bd_oxida_I,PF01654.22,2.7e-163,556,28.9,3e-163,555.9,28.9,1,1,0,0,1,1,1,1,3300001835_14
3300025851.a:Ga0209395_1011530_4,NA,Cyt_bd_oxida_I,PF01654.22,2.7e-163,556,29.2,3e-163,555.9,29.2,1,1,0,0,1,1,1,1,3300025851_30
3300025575.a:Ga0209430_1000075_79,NA,Cyt_bd_oxida_I,PF01654.22,2.8e-163,556,26.8,3.1e-163,555.8,26.8,1,1,0,0,1,1,1,1,3300025575_12
3300025600.a:Ga0209125_1000025_79,NA,Cyt_bd_oxida_I,PF01654.22,2.8e-163,556,26.8,3.1e-163,555.8,26.8,1,1,0,0,1,1,1,1,3300025600_13
3300014059.a:Ga0119868_1000042_51,NA,Cyt_bd_oxida_I,PF01654.22,2.8e-163,556,23.9,3.2e-163,555.8,23.9,1,1,0,0,1,1,1,1,3300014059_5
3300029236.a:Ga0169721_101478_16,NA,Cyt_bd_oxida_I,PF01654.22,2.8e-163,556,24.3,3.2e-163,555.8,24.3,1,1,0,0,1,1,1,1,3300029236_17
3300029346.a:Ga0243823_101150_12,NA,Cyt_bd_oxida_I,PF01654.22,2.8e-163,556,24.3,3.2e-163,555.8,24.3,1,1,0,0,1,1,1,1,3300029346_13
3300029354.a:Ga0243832_100093_168,NA,Cyt_bd_oxida_I,PF01654.22,2.8e-163,556,24.3,3.2e-163,555.8,24.3,1,1,0,0,1,1,1,1,3300029354_17
3300029404.a:Ga0243824_100006_358,NA,Cyt_bd_oxida_I,PF01654.22,2.8e-163,556,24.3,3.2e-163,555.8,24.3,1,1,0,0,1,1,1,1,3300029404_16
3300025256.a:Ga0209759_1000299_61,NA,Cyt_bd_oxida_I,PF01654.22,2.8e-163,556,30.3,3.2e-163,555.8,30.3,1,1,0,0,1,1,1,1,3300025256_10
3300025678.a:Ga0208695_1011455_3,NA,Cyt_bd_oxida_I,PF01654.22,2.9e-163,555.9,22,3.2e-163,555.8,22,1,1,0,0,1,1,1,1,3300025678_28
3300025161.a:Ga0209381_1001182_24,NA,Cyt_bd_oxida_I,PF01654.22,3e-163,555.9,31.8,3.4e-163,555.7,31.8,1,1,0,0,1,1,1,1,3300025161_19
3300029885.a:Ga0245329_102384_3,NA,Cyt_bd_oxida_I,PF01654.22,3e-163,555.9,23.6,3.4e-163,555.7,23.6,1,1,0,0,1,1,1,1,3300029885_5
3300000497.a:Incfw_1002180_26,NA,Cyt_bd_oxida_I,PF01654.22,3.1e-163,555.8,28,3.6e-163,555.6,28,1.1,1,0,0,1,1,1,1,3300000497_3
3300012136.a:Ga0153985_1000403_9,NA,Cyt_bd_oxida_I,PF01654.22,3.1e-163,555.8,28.9,3.5e-163,555.7,28.9,1,1,0,0,1,1,1,1,3300012136_9
3300006746.a:Ga0101796_100423_12,NA,Cyt_bd_oxida_I,PF01654.22,3.1e-163,555.8,35.8,3.6e-163,555.6,35.8,1,1,0,0,1,1,1,1,3300006746_10
3300025691.a:Ga0208826_1000146_4,NA,Cyt_bd_oxida_I,PF01654.22,3.1e-163,555.8,20.9,3.5e-163,555.6,20.9,1,1,0,0,1,1,1,1,3300025691_23
3300007798.a:Ga0105755_103215_3,NA,Cyt_bd_oxida_I,PF01654.22,3.1e-163,555.8,24.2,3.5e-163,555.6,24.2,1,1,0,0,1,1,1,1,3300007798_15
3300029720.a:Ga0245229_1000674_43,NA,Cyt_bd_oxida_I,PF01654.22,3.1e-163,555.8,23.6,3.5e-163,555.6,23.6,1,1,0,0,1,1,1,1,3300029720_7
3300012044.a:Ga0136636_10013650_4,NA,Cyt_bd_oxida_I,PF01654.22,3.1e-163,555.8,24.7,3.5e-163,555.6,24.7,1,1,0,0,1,1,1,1,3300012044_25
3300029886.a:Ga0245330_100178_79,NA,Cyt_bd_oxida_I,PF01654.22,3.1e-163,555.8,24.5,3.5e-163,555.6,24.5,1,1,0,0,1,1,1,1,3300029886_5
3300021384.a:Ga0213876_10000030_115,NA,Cyt_bd_oxida_I,PF01654.22,3.1e-163,555.8,27.3,3.5e-163,555.6,27.3,1,1,0,0,1,1,1,1,3300021384_9
3300027851.a:Ga0209066_10009948_5,NA,Cyt_bd_oxida_I,PF01654.22,3.2e-163,555.8,26.5,3.6e-163,555.6,26.5,1,1,0,0,1,1,1,1,3300027851_68
3300025859.a:Ga0209096_1000389_36,NA,Cyt_bd_oxida_I,PF01654.22,3.2e-163,555.8,23.8,3.6e-163,555.6,23.8,1,1,0,0,1,1,1,1,3300025859_8
3300009779.a:Ga0116152_10011480_2,NA,Cyt_bd_oxida_I,PF01654.22,3.2e-163,555.8,31.8,3.6e-163,555.6,31.8,1,1,0,0,1,1,1,1,3300009779_6
3300007566.a:Ga0104970_1001921_7,NA,Cyt_bd_oxida_I,PF01654.22,3.2e-163,555.8,27.5,3.7e-163,555.6,27.5,1,1,0,0,1,1,1,1,3300007566_18
3300006464.a:Ga0100221_1006468_4,NA,Cyt_bd_oxida_I,PF01654.22,3.3e-163,555.8,23.6,3.7e-163,555.6,23.6,1,1,0,0,1,1,1,1,3300006464_6
3300014522.a:Ga0169727_100111_43,NA,Cyt_bd_oxida_I,PF01654.22,3.3e-163,555.8,23.6,3.7e-163,555.6,23.6,1,1,0,0,1,1,1,1,3300014522_2
3300014557.a:Ga0169723_100042_43,NA,Cyt_bd_oxida_I,PF01654.22,3.3e-163,555.8,23.6,3.7e-163,555.6,23.6,1,1,0,0,1,1,1,1,3300014557_4
3300014749.a:Ga0169785_100021_100,NA,Cyt_bd_oxida_I,PF01654.22,3.3e-163,555.8,23.6,3.7e-163,555.6,23.6,1,1,0,0,1,1,1,1,3300014749_2
3300029035.a:Ga0169586_101588_5,NA,Cyt_bd_oxida_I,PF01654.22,3.3e-163,555.8,23,3.7e-163,555.6,23,1,1,0,0,1,1,1,1,3300029035_3
3300029584.a:Ga0245112_101266_9,NA,Cyt_bd_oxida_I,PF01654.22,3.3e-163,555.8,26,3.7e-163,555.6,26,1,1,0,0,1,1,1,1,3300029584_25
3300029736.a:Ga0245186_100070_154,NA,Cyt_bd_oxida_I,PF01654.22,3.3e-163,555.8,26,3.7e-163,555.6,26,1,1,0,0,1,1,1,1,3300029736_20
3300029853.a:Ga0245292_100023_66,NA,Cyt_bd_oxida_I,PF01654.22,3.3e-163,555.8,26,3.7e-163,555.6,26,1,1,0,0,1,1,1,1,3300029853_17
3300029887.a:Ga0245331_1000036_153,NA,Cyt_bd_oxida_I,PF01654.22,3.3e-163,555.8,26,3.7e-163,555.6,26,1,1,0,0,1,1,1,1,3300029887_16
3300006299.a:Ga0099524_100068_57,NA,Cyt_bd_oxida_I,PF01654.22,3.3e-163,555.7,26.6,3.8e-163,555.5,26.6,1,1,0,0,1,1,1,1,3300006299_4
3300006499.a:Ga0100371_100081_31,NA,Cyt_bd_oxida_I,PF01654.22,3.3e-163,555.7,26.6,3.8e-163,555.5,26.6,1,1,0,0,1,1,1,1,3300006499_4
3300007298.a:Ga0104838_100225_22,NA,Cyt_bd_oxida_I,PF01654.22,3.3e-163,555.7,26.6,3.8e-163,555.5,26.6,1,1,0,0,1,1,1,1,3300007298_3
3300008100.a:Ga0114174_102291_1,NA,Cyt_bd_oxida_I,PF01654.22,3.3e-163,555.7,26.6,3.8e-163,555.5,26.6,1,1,0,0,1,1,1,1,3300008100_4
3300008260.a:Ga0114292_100399_21,NA,Cyt_bd_oxida_I,PF01654.22,3.3e-163,555.7,26.6,3.8e-163,555.5,26.6,1,1,0,0,1,1,1,1,3300008260_4
3300008272.a:Ga0111092_1000119_71,NA,Cyt_bd_oxida_I,PF01654.22,3.3e-163,555.7,26.6,3.8e-163,555.5,26.6,1,1,0,0,1,1,1,1,3300008272_5
3300008301.a:Ga0114871_100022_34,NA,Cyt_bd_oxida_I,PF01654.22,3.3e-163,555.7,26.6,3.8e-163,555.5,26.6,1,1,0,0,1,1,1,1,3300008301_1
3300008383.a:Ga0114870_100243_7,NA,Cyt_bd_oxida_I,PF01654.22,3.3e-163,555.7,26.6,3.8e-163,555.5,26.6,1,1,0,0,1,1,1,1,3300008383_1
3300014970.a:Ga0169826_100009_87,NA,Cyt_bd_oxida_I,PF01654.22,3.3e-163,555.7,26.6,3.8e-163,555.5,26.6,1,1,0,0,1,1,1,1,3300014970_1
3300019373.a:Ga0187895_1000075_93,NA,Cyt_bd_oxida_I,PF01654.22,3.3e-163,555.7,26.6,3.8e-163,555.5,26.6,1,1,0,0,1,1,1,1,3300019373_8
3300019374.a:Ga0187897_1000069_93,NA,Cyt_bd_oxida_I,PF01654.22,3.3e-163,555.7,26.6,3.8e-163,555.5,26.6,1,1,0,0,1,1,1,1,3300019374_8
3300021310.a:Ga0214507_100148_93,NA,Cyt_bd_oxida_I,PF01654.22,3.3e-163,555.7,26.6,3.8e-163,555.5,26.6,1,1,0,0,1,1,1,1,3300021310_7
3300021311.a:Ga0214519_100718_4,NA,Cyt_bd_oxida_I,PF01654.22,3.3e-163,555.7,26.6,3.8e-163,555.5,26.6,1,1,0,0,1,1,1,1,3300021311_8
3300028966.a:Ga0169696_100014_115,NA,Cyt_bd_oxida_I,PF01654.22,3.3e-163,555.7,26.6,3.8e-163,555.5,26.6,1,1,0,0,1,1,1,1,3300028966_3
3300026271.a:Ga0209880_1000659_7,NA,Cyt_bd_oxida_I,PF01654.22,3.3e-163,555.7,25.4,3.8e-163,555.5,25.4,1,1,0,0,1,1,1,1,3300026271_6
3300020455.a:Ga0211664_10000713_10,NA,Cyt_bd_oxida_I,PF01654.22,3.4e-163,555.7,26.1,3.8e-163,555.5,26.1,1,1,0,0,1,1,1,1,3300020455_11
3300025138.a:Ga0209634_1000010_225,NA,Cyt_bd_oxida_I,PF01654.22,3.4e-163,555.7,23.3,3.9e-163,555.5,23.3,1,1,0,0,1,1,1,1,3300025138_3
3300025597.a:Ga0208825_1000008_124,NA,Cyt_bd_oxida_I,PF01654.22,3.5e-163,555.7,26.7,3.9e-163,555.5,26.7,1,1,0,0,1,1,1,1,3300025597_22
3300025678.a:Ga0208695_1001379_2,NA,Cyt_bd_oxida_I,PF01654.22,3.5e-163,555.7,26.7,3.9e-163,555.5,26.7,1,1,0,0,1,1,1,1,3300025678_34
3300029858.a:Ga0245300_100318_29,NA,Cyt_bd_oxida_I,PF01654.22,3.5e-163,555.6,22.7,4e-163,555.5,22.7,1,1,0,0,1,1,1,1,3300029858_9
3300029430.a:Ga0243922_101318_16,NA,Cyt_bd_oxida_I,PF01654.22,3.5e-163,555.6,24.1,4e-163,555.5,24.1,1,1,0,0,1,1,1,1,3300029430_9
3300005529.a:Ga0070741_10001081_67,NA,Cyt_bd_oxida_I,PF01654.22,3.5e-163,555.6,28.2,4e-163,555.5,28.2,1,1,0,0,1,1,1,1,3300005529_73
3300022742.a:Ga0206117_100749_22,NA,Cyt_bd_oxida_I,PF01654.22,3.6e-163,555.6,27.7,4.3e-163,555.4,27.7,1.1,1,0,0,1,1,1,1,3300022742_6
3300026278.a:Ga0209018_1007696_5,NA,Cyt_bd_oxida_I,PF01654.22,3.7e-163,555.6,31.2,4.1e-163,555.4,31.2,1,1,0,0,1,1,1,1,3300026278_14
3300007361.a:Ga0104787_100046_76,NA,Cyt_bd_oxida_I,PF01654.22,3.8e-163,555.5,23.8,4.3e-163,555.4,23.8,1,1,0,0,1,1,1,1,3300007361_4
3300011943.a:Ga0120913_10007_19,NA,Cyt_bd_oxida_I,PF01654.22,3.8e-163,555.5,27.9,4.3e-163,555.3,27.9,1,1,0,0,1,1,1,1,3300011943_1
3300013732.a:Ga0121191_100001_22,NA,Cyt_bd_oxida_I,PF01654.22,3.8e-163,555.5,24,4.4e-163,555.3,24,1,1,0,0,1,1,1,1,3300013732_1
3300028048.a:Ga0256405_10000005_426,NA,Cyt_bd_oxida_I,PF01654.22,4e-163,555.5,15.3,4.6e-163,555.3,15.3,1,1,0,0,1,1,1,1,3300028048_65
3300025714.a:Ga0208458_1000409_32,NA,Cyt_bd_oxida_I,PF01654.22,4.1e-163,555.4,25.2,4.6e-163,555.3,25.2,1,1,0,0,1,1,1,1,3300025714_11
3300025748.a:Ga0208459_1000052_55,NA,Cyt_bd_oxida_I,PF01654.22,4.1e-163,555.4,25.2,4.6e-163,555.3,25.2,1,1,0,0,1,1,1,1,3300025748_15
3300025772.a:Ga0208939_1016388_1,NA,Cyt_bd_oxida_I,PF01654.22,4.1e-163,555.4,25.2,4.6e-163,555.3,25.2,1,1,0,0,1,1,1,1,3300025772_12
3300025600.a:Ga0209125_1017430_3,NA,Cyt_bd_oxida_I,PF01654.22,4.1e-163,555.4,23.9,4.7e-163,555.2,23.9,1,1,0,0,1,1,1,1,3300025600_17
3300027863.a:Ga0207433_10003319_3,NA,Cyt_bd_oxida_I,PF01654.22,4.2e-163,555.4,27.3,4.8e-163,555.2,27.3,1,1,0,0,1,1,1,1,3300027863_128
3300005253.a:Ga0073583_1325815_29,NA,Cyt_bd_oxida_I,PF01654.22,4.2e-163,555.4,27.4,4.8e-163,555.2,27.4,1,1,0,0,1,1,1,1,3300005253_6
3300012259.a:Ga0121723_100009_193,NA,Cyt_bd_oxida_I,PF01654.22,4.2e-163,555.4,26.5,4.8e-163,555.2,26.5,1,1,0,0,1,1,1,1,3300012259_4
3300010270.a:Ga0129306_1000278_6,NA,Cyt_bd_oxida_I,PF01654.22,4.2e-163,555.4,30.5,4.8e-163,555.2,30.5,1,1,0,0,1,1,1,1,3300010270_44
3300025502.a:Ga0208903_1011367_2,NA,Cyt_bd_oxida_I,PF01654.22,4.3e-163,555.4,29.8,4.9e-163,555.2,29.8,1,1,0,0,1,1,1,1,3300025502_7
3300025603.a:Ga0208414_1000686_18,NA,Cyt_bd_oxida_I,PF01654.22,4.3e-163,555.4,29.8,4.9e-163,555.2,29.8,1,1,0,0,1,1,1,1,3300025603_4
3300006502.a:Ga0100528_100082_92,NA,Cyt_bd_oxida_I,PF01654.22,4.3e-163,555.4,24.2,4.9e-163,555.2,24.2,1,1,0,0,1,1,1,1,3300006502_5
3300006722.a:Ga0101786_100005_190,NA,Cyt_bd_oxida_I,PF01654.22,4.3e-163,555.4,24.2,4.9e-163,555.2,24.2,1,1,0,0,1,1,1,1,3300006722_2
3300008482.a:Ga0115187_100004_90,NA,Cyt_bd_oxida_I,PF01654.22,4.3e-163,555.4,24.2,4.9e-163,555.2,24.2,1,1,0,0,1,1,1,1,3300008482_6
3300029488.a:Ga0244072_101541_9,NA,Cyt_bd_oxida_I,PF01654.22,4.3e-163,555.4,24.2,4.9e-163,555.2,24.2,1,1,0,0,1,1,1,1,3300029488_14
3300029859.a:Ga0245304_100026_190,NA,Cyt_bd_oxida_I,PF01654.22,4.3e-163,555.4,24.2,4.9e-163,555.2,24.2,1,1,0,0,1,1,1,1,3300029859_6
3300028601.a:Ga0265295_1011305_5,NA,Cyt_bd_oxida_I,PF01654.22,4.3e-163,555.3,28.5,4.9e-163,555.2,28.5,1,1,0,0,1,1,1,1,3300028601_57
3300027276.a:Ga0208297_1000649_60,NA,Cyt_bd_oxida_I,PF01654.22,4.5e-163,555.3,29,5.1e-163,555.1,29,1,1,0,0,1,1,1,1,3300027276_14
3300018910.a:Ga0193598_1000299_42,NA,Cyt_bd_oxida_I,PF01654.22,4.6e-163,555.3,23.3,5.2e-163,555.1,23.3,1,1,0,0,1,1,1,1,3300018910_10
3300014558.a:Ga0134417_100372_2,NA,Cyt_bd_oxida_I,PF01654.22,4.6e-163,555.3,24,5.2e-163,555.1,24,1,1,0,0,1,1,1,1,3300014558_2
3300017646.a:Ga0182737_1000009_8,NA,Cyt_bd_oxida_I,PF01654.22,4.6e-163,555.3,26.3,5.2e-163,555.1,26.3,1,1,0,0,1,1,1,1,3300017646_8
3300017652.a:Ga0182746_1000015_8,NA,Cyt_bd_oxida_I,PF01654.22,4.6e-163,555.3,26.3,5.2e-163,555.1,26.3,1,1,0,0,1,1,1,1,3300017652_9
3300025506.a:Ga0208937_1000199_19,NA,Cyt_bd_oxida_I,PF01654.22,4.6e-163,555.3,28,5.3e-163,555.1,28,1,1,0,0,1,1,1,1,3300025506_5
3300007121.a:Ga0102671_100014_62,NA,Cyt_bd_oxida_I,PF01654.22,4.6e-163,555.3,30,5.2e-163,555.1,30,1,1,0,0,1,1,1,1,3300007121_7
3300018048.a:Ga0181606_10005041_11,NA,Cyt_bd_oxida_I,PF01654.22,4.6e-163,555.2,30.4,5.3e-163,555.1,30.4,1,1,0,0,1,1,1,1,3300018048_39
3300027028.a:Ga0209295_1000185_57,NA,Cyt_bd_oxida_I,PF01654.22,4.7e-163,555.2,21.6,5.3e-163,555.1,21.6,1,1,0,0,1,1,1,1,3300027028_6
3300026293.a:Ga0209227_1011493_5,NA,Cyt_bd_oxida_I,PF01654.22,4.7e-163,555.2,32.3,5.3e-163,555,32.3,1,1,0,0,1,1,1,1,3300026293_2
3300000563.a:SL_3KL_010_SEDDRAFT_10000862_7,NA,Cyt_bd_oxida_I,PF01654.22,4.7e-163,555.2,31,5.3e-163,555,31,1,1,0,0,1,1,1,1,3300000563_45
3300025161.a:Ga0209381_1000026_208,NA,Cyt_bd_oxida_I,PF01654.22,4.7e-163,555.2,32.9,5.4e-163,555,32.9,1,1,0,0,1,1,1,1,3300025161_40
3300007125.a:Ga0102700_1000848_7,NA,Cyt_bd_oxida_I,PF01654.22,4.8e-163,555.2,30.4,5.4e-163,555,30.4,1,1,0,0,1,1,1,1,3300007125_16
